batter,name,pa,k_pct,bb_pct,chase_pct,whiff_pct,barrel_pct
682657,Angel Martínez,244,21.721311475409838,2.8688524590163933,43.69747899159664,16.330645161290324,7.9
690993,Colt Keith,242,18.59504132231405,4.958677685950414,23.571428571428573,19.788918205804748,7.1
656555,Rhys Hoskins,240,30.833333333333332,15.416666666666666,21.978021978021978,29.78723404255319,10.4
671976,Tristan Peters,237,18.143459915611814,7.172995780590718,35.730858468677496,18.442622950819672,4.6
671732,Lawrence Butler,237,26.582278481012658,10.548523206751055,24.84472049689441,26.59090909090909,6.8
668709,Jj Bleday,236,19.06779661016949,13.559322033898304,22.77432712215321,24.0,9.7
668939,Adley Rutschman,236,14.40677966101695,10.169491525423728,25.858585858585858,13.15136476426799,8.5
660670,Ronald Acuña,236,22.033898305084747,13.983050847457626,24.953789279112755,25.806451612903224,13.1
605170,Víctor Caratini,235,18.72340425531915,9.787234042553191,25.434782608695652,19.78319783197832,8.2
694497,Evan Carter,235,23.829787234042552,12.340425531914894,19.50718685831622,24.75,6.8
663728,Cal Raleigh,235,31.06382978723404,12.340425531914894,36.28472222222222,29.41176470588235,11.3
663837,Matt Vierling,235,16.170212765957448,7.23404255319149,32.036613272311214,14.823529411764707,5.6
660821,Jesús Sánchez,234,22.22222222222222,3.8461538461538463,39.6588486140725,22.77432712215321,10.8
682177,Daniel Schneemann,233,29.184549356223176,9.012875536480687,34.261241970021416,29.912663755458514,7.6
681393,Connor Norby,233,30.042918454935624,10.300429184549357,27.311827956989248,29.705215419501133,7.6
683953,Travis Bazzana,231,20.346320346320347,11.255411255411255,25.313807531380753,24.264705882352942,4.5
691723,Coby Mayo,231,33.333333333333336,7.792207792207792,30.5668016194332,30.162412993039442,9.7
669357,Nolan Gorman,230,32.17391304347826,10.0,31.809145129224653,37.2093023255814,9.2
663886,Tyler Stephenson,230,25.217391304347824,11.73913043478261,20.88888888888889,24.444444444444443,11.1
680869,Zack Gelof,230,23.91304347826087,6.086956521739131,23.002421307506054,25.0,7.1
542303,Marcell Ozuna,230,29.565217391304348,8.695652173913043,25.74074074074074,29.38388625592417,8.7
502671,Paul Goldschmidt,229,20.524017467248907,7.423580786026201,34.40860215053763,22.398190045248867,11.7
691785,Marcelo Mayer,228,19.29824561403509,7.017543859649122,29.157175398633257,25.05966587112172,6.1
670042,Luke Raley,227,32.158590308370044,5.286343612334802,33.54564755838641,39.24050632911393,17.0
672515,Gabriel Moreno,226,15.929203539823009,10.619469026548673,32.745098039215684,15.196078431372548,8.8
683357,Owen Caissie,226,38.49557522123894,7.522123893805309,29.80392156862745,32.5,15.0
694192,Jackson Chourio,225,24.0,6.666666666666667,33.70288248337029,21.34292565947242,13.7
573262,Mike Yastrzemski,225,24.444444444444443,9.333333333333334,26.338329764453963,21.374045801526716,4.1
804606,Konnor Griffin,224,25.892857142857142,6.25,38.03131991051454,29.792147806004618,8.2
670764,Taylor Walls,224,24.553571428571427,11.607142857142858,24.458874458874458,19.74025974025974,3.5
592663,J. T. Realmuto,223,19.282511210762333,7.623318385650224,32.5635103926097,23.26732673267327,5.1
666152,David Hamilton,223,22.42152466367713,9.417040358744394,30.63063063063063,19.09547738693467,4.0
592885,Christian Yelich,220,28.636363636363637,8.636363636363637,23.16017316017316,30.861244019138756,6.8
686527,Dominic Canzone,220,20.90909090909091,9.090909090909092,33.55555555555556,26.666666666666668,16.0
666397,Edouard Julien,220,26.363636363636363,13.181818181818182,19.60352422907489,22.015915119363395,6.8
657041,Lane Thomas,219,21.91780821917808,13.698630136986301,20.0,17.119565217391305,4.3
608369,Corey Seager,219,26.940639269406393,11.872146118721462,28.571428571428573,31.25,15.4
605141,Mookie Betts,218,12.844036697247706,6.8807339449541285,19.35483870967742,11.607142857142858,8.7
608348,Carson Kelly,218,16.05504587155963,10.55045871559633,27.640449438202246,19.849246231155778,6.4
